_id,title,keywords[0],keywords[1],keywords[2],keywords[3],keywords[4],keywords[5],keywords[6],authors[0],authors[1],authors[2],authors[3],authors[4],authors[5],authors[6],universeties[0],universeties[1],universeties[2],universeties[3],universeties[4],universeties[5],universeties[6],countries[0],countries[1],countries[2],countries[3],countries[4],countries[5],countries[6],year,month,journal,doi,issn,quartile,_class
655a69991e005d7024875ce0,Distributed Random Number Generator on Hedera Hashgraph,Directed acyclic graph,Distribute ledger technologies,Hashgraph,Real-world deployment,Security,trust and privacy issues,,Mikhail Krasnoselskii,Grigorii Melnikov,Yury Yanovich,,,,,"Independent Researcher, Russia","Skolkovo Institute of Science and Technology and Institute for Information Transmission Problems, Russia","Skolkovo Institute of Science and Technology, Russia",,,,,Russia,,,,,,,2020,December,ACM,https://doi.org/10.1145/3446983.3446986,9781450388962,,ma.ac.fstt.scrapingwithselenium.models.Article
655a69ce1e005d7024875ce2,Implications of dissemination strategies on the security of distributed ledgers,simulation,data dissemination,security,distributed ledger technologies,blockchain,,,Luca Serena,Gabriele D'Angelo,Stefano Ferretti,,,,,"University of Urbino, Urbino, Italy","University of Bologna, Cesena, Italy","CIRI ICT, Cesena, Italy",,,,,Italy,,,,,,,2020,September,ACM,https://doi.org/10.1145/3410699.3413795,9781450380799,,ma.ac.fstt.scrapingwithselenium.models.Article
655a69e81e005d7024875ce3,Keynote: Analysing Data from Blockchains,data extraction,data analysis,cost,blockchain,,,,Ingo Weber,,,,,,,"Technische Universitaet Berlin, Berlin, Germany",,,,,,,Germany,,,,,,,2021,March,ACM,https://doi.org/10.1145/3466826.3466829,0163-5999,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6a021e005d7024875ce4,Anonymity And Trust Roles In The Digital Barter Age: Digital Transformation Framework And Digital Assets Popularity Assessment,Digital Barter,NFT,Cryptocurrencies,Audit trail,Crypto-asset,Blockchain,Anonymity,Alessio Faccia,Francesco Manni,Ahmed Eltweri,Luigi Pio Leonardo Cavaliere,Vishal Pandey,,,"Liverpool John Moores University, UK","Universita di Foggia, Italy","Jindal Global Business School, O.P. Jindal Global University (JGU), India","School of Business, The University of Birmingham Dubai, UAE and Centre Blockchain Technology, University College London, UK","Universita Roma TRE, Italy",,,United Kingdom,Italy,India,,,,,2022,December,ACM,https://doi.org/10.1145/3578997.3579010,9798400700095,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6a1f1e005d7024875ce5,Prism: Deconstructing the Blockchain to Approach Physical Limits,latency,proof-of-work,scalability,blockchains,throughput,,,Vivek Bagaria,Sreeram Kannan,David Tse,Giulia Fanti,Pramod Viswanath,,,"University of Illinois at Urbana-Champaign, Champaign, IL, USA","University of Washington at Seattle, Seattle, WA, USA","Stanford University, Palo Alto, CA, USA","Carnegie Mellon University, Pittsburgh, PA, USA",,,,USA,,,,,,,2019,November,ACM,https://doi.org/10.1145/3319535.3363213,9781450367479,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6a391e005d7024875ce6,Datachain: A Query Framework for Blockchains,Blockchain,Analytics,Data Mining,,,,,Demetris Trihinas,,,,,,,"Department of Computer Science, University of Nicosia",,,,,,,Chypre,,,,,,,2019,November,ACM,https://doi.org/10.1145/3297662.3365796,9781450362382,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6a6e1e005d7024875ce8,MOATcoin: exploring challenges and legal implications of smart contracts through a gamelike DApp experiment,blockchain,crypto-assets,distributed ledger technologies,smart contract,DApp,tokens,governance,Biagio Distefano,Nadia Pocher,Mirko Zichichi,,,,,Universität Wien,Universitat Autònoma de Barcelona,Universidad Politécnica de Madrid,,,,,China,Spain,Spain,,,,,2020,September,ACM,https://doi.org/10.1145/3410699.3413798,9781450380799,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6aa21e005d7024875cea,Upper bound probability of double spend attack on SPECTRE,proof-of-work,double spend attack,blockchain,directed acyclic graph,SPECTRE,,,Lyudmila Kovalchuk,Mariia Rodinko,Roman Oliynykov,,,,,"V. N. Karazin Kharkiv National University, Kharkiv, Ukraine","National Technical University of Ukraine, Ukraine",,,,,,Ukraine,,,,,,,2020,September,ACM,https://doi.org/10.1145/3410699.3413792,9781450380799,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6b261e005d7024875cef,LD-DL'17 Workshop Keynote Talk By Many Sporny: Building Better Blockchains Via Linked Data,blockchain,digital signatures,http,semantics,json-ld,domain modeling,graph normalization,Manu Sporny,,,,,,,"Digital Bazaar, Inc., Blacksburg, VA, USA",,,,,,,USA,,,,,,,2017,April,ACM,https://doi.org/10.1145/3041021.3053899,9781450349147,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6b401e005d7024875cf0,"DCert: towards secure, efficient, and versatile blockchain light clients",trusted hardware,light clients,blockchains,authenticated index,,,,Yang Ji,Cheng Xu,Ce Zhang,Jianliang Xu,,,,"Hong Kong Baptist University, Kowloon, Hong Kong",,,,,,,Hong Kong,,,,,,,2022,November,ACM,https://doi.org/10.1145/3528535.3565250,9781450393409,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6b751e005d7024875cf2,BioUAV: blockchain-envisioned framework for digital identification to secure access in next-generation UAVs,biocodes,biometrics,blockchain,UAVs,,,,Shivani Bharatbhai Patel,Hamza Abubakar Kheruwala,Mamoun Alazab,Nikunj Patel,Raj Damani,Pronaya Bhattacharya,Sudeep Tanwar,"Nirma University, Ahmedabad, Gujarat, India",Thapar Institute of Engineering & Technology,"Charles Darwin University, NT, Casuarina, Australia",,,,,Spain,Australia,India,,,,,2020,September,ACM,https://doi.org/10.1145/3414045.3415945,9781450381055,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6b8f1e005d7024875cf3,Bringing transparency and trust to elections: using blockchains for the transmission and tabulation of results,blockchain,smart contracts,elections,Ethereum,counting,,,Adrià Rodríguez-Pérez,Pol Valletbó-Montfort,Jordi Cucurull,,,,,"Scytl Secure Electronic Voting, S.A., Barcelona, Spain",,,,,,,Spain,,,,,,,2019,April,ACM,https://doi.org/10.1145/3326365.3326372,9781450366441,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6ba91e005d7024875cf4,Atomic cross chain swaps via relays and adapters,blockchain relays,blockchain interoperability,atomic commitment,atomic swap,,,,Léonard Lys,Arthur Micoulet,Maria Potop-Butucaru,,,,,"Sorbonne Université, Paris, France","Palo IT, Paris, France",,,,,,France,,,,,,,2020,September,ACM,https://doi.org/10.1145/3410699.3413799,9781450380799,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6bc71e005d7024875cf5,Ouroboros Genesis: Composable Proof-of-Stake Blockchains with Dynamic Availability,proof-of-stake,distributed ledgers,blockchain,,,,,Christian Badertscher,Peter Gaži,Aggelos Kiayias,Alexander Russell,Vassilis Zikas,,,"ETH Zurich, Zurich, Switzerland","IOHK, Hong Kong, Hong Kong","University of Connecticut, Storrs, USA","University of Edinburgh, Edinburgh, Scotland Uk",,,,USA,United Kingdom,Hong Kong,Switzerland,,,,2018,October,ACM,https://doi.org/10.1145/3243734.3243848,9781450356930,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6be11e005d7024875cf6,Diablo: A Benchmark Suite for Blockchains,decentralization,latency,throughput,scalability,byzantine,security,performance,Vincent Gramoli,Rachid Guerraoui,Andrei Lebedev,Chris Natoli,Gauthier Voron,,,"EPFL, Lausanne, Switzerland","University of Sydney, Sydney, Australia",,,,,,Australia,Switzerland,,,,,,2023,May,ACM,https://doi.org/10.1145/3552326.3567482,9781450394871,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6bfb1e005d7024875cf7,Brief Announcement: Sustainable Blockchains through Proof of eXercise,bitcoin,security,sustainability,blockchain,cryptocurrency,,,Ali Shoker,,,,,,,"INESC TEC & Minho University, Braga, Portugal",,,,,,,Portugal,,,,,,,2018,July,ACM,https://doi.org/10.1145/3212734.3212781,9781450357951,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6c151e005d7024875cf8,Practical Settlement Bounds for Proof-of-Work Blockchains,blockchains,bitcoin,proof of work,,,,,Peter Gazi,Ling Ren,Alexander Russell,,,,,"IOG, Bratislava, Slovakia","University of Illinois at Urbana-Champaign, Urbana, IL, USA","University of Connecticut & IOG, Storrs, CT, USA",,,,,USA,Slovakia,,,,,,2022,November,ACM,https://doi.org/10.1145/3548606.3559368,9781450394505,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6c301e005d7024875cf9,POSTER: I Don't Want That Content! On the Risks of Exploiting Bitcoin's Blockchain as a Content Store,blockchain technology,peer-to-peer protocols,measurement,bitcoin,censorship resistency,arbitrary content,,Roman Matzutt,Oliver Hohlfeld,Martin Henze,Robin Rawiel,Jan Henrik Ziegeldorf,Klaus Wehrle,,"Communication and Distributed Systems, RWTH Aachen University, Aachen, Germany",,,,,,,Germany,,,,,,,2016,October,ACM,https://doi.org/10.1145/2976749.2989059,9781450341394,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6c4a1e005d7024875cfa,Learning Citizenship in Practice with SchoolVote System: A Participatory Innovation of Blockchain e-Voting System for Schools in Thailand,Citizenship learning,Blockchain e-Voting,Participatory innovation,,,,,Sineenat Tienkouw Watanavisit,Chalee Vorakulpipat,,,,,,"National Electronics and Computer Technology Center, Pathum Thani, Thailand",,,,,,,Thailand,,,,,,,2020,February,ACM,https://doi.org/10.1145/3383923.3383962,9781450375085,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6c651e005d7024875cfb,When Trust Saves Energy: A Reference Framework for Proof of Trust (PoT) Blockchains,PoW alternative,bitcoin,distributed ledger,PoW is expensive,proof of work,proof of trust,blockchain,Leila Bahri,Sarunas Girdzijauskas,,,,,,"Royal Institute of Technology - KTH, Stockholm, Sweden",,,,,,,Sweden,,,,,,,2018,April,ACM,https://doi.org/10.1145/3184558.3191553,9781450356404,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6c9f1e005d7024875cfd,Pikachu: Securing PoS Blockchains from Long-Range Attacks by Checkpointing into Bitcoin PoW using Taproot,threshold signature,long-range attack,proof-of-stake,blockchain,,,,Sarah Azouvi,Marko Vukolić,,,,,,"Protocol Labs, Belgrade, Serbia","Protocol Labs, Edinburgh, United Kingdom",,,,,,United Kingdom,Serbia,,,,,,2022,November,ACM,https://doi.org/10.1145/3560829.3563563,9781450398794,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6cb91e005d7024875cfe,Fractal: A New Paradigm for High-Performance Proof-of-Stake Blockchains,blockchain,public ledger,consensus,scalability,proof of stake,,,Hong-Sheng Zhou,,,,,,,"Virginia Commonwealth University, Richmond, VA, USA",,,,,,,USA,,,,,,,2019,July,ACM,https://doi.org/10.1145/3327962.3331459,9781450367882,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6cd31e005d7024875cff,Decentralizing Social Media: An Examination of Blockchain-based Social Media Adoption and Use based on the Unified Theory of Acceptance and Use of Technology (UTAUT) Blockchain-based Social Media Adoption and Use,User experiences,Human computer interaction (HCI),Behavioral intention,Blockchain-based social media (BSM),Social networks,Technology adoption,Content moderation,Anatoliy Gruzd,Alyssa Saiphoo,Philip Mai,,,,,"Toronto Metropolitan University, Toronto, Ontario, Canada",,,,,,,Canada,,,,,,,2023,September,ACM,https://doi.org/10.1145/3603163.3609030,9798400702327,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6cee1e005d7024875d00,Toward scalable blockchains with transaction aggregation,proof-of-stake (PoS),scalable blockchains,transaction aggregation,,,,,Sina Rafati Niya,Fabio Maddaloni,Thomas Bocek,Burkhard Stiller,,,,"University of Applied Sciences Rapperswil, Rapperswil-Jona, Switzerland","University of Zürich, Zürich, Switzerland",,,,,,Switzerland,,,,,,,2020,March,ACM,https://doi.org/10.1145/3341105.3373899,9781450368667,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6d081e005d7024875d01,Simplicity: A New Language for Blockchains,blockchain,bounded computation,crypto-currency,formal semantics,smart contracts,,,Russell O'Connor,,,,,,,"Blockstream, Montréal, PQ, Canada",,,,,,,Canada,,,,,,,2017,October,ACM,https://doi.org/10.1145/3139337.3139340,9781450350990,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6d221e005d7024875d02,HyperProv: Decentralized Resilient Data Provenance at the Edge with Blockchains,Data Provenance,Edge Computing,Blockchain,,,,,Petter Tunstad,Amin M. Khan,Phuong Hoai Ha,,,,,"Department of Computer Science, UiT The Arctic University of Norway, Tromsø, Norway",,,,,,,Norway,,,,,,,2019,December,ACM,https://doi.org/10.1145/3366627.3368105,9781450370424,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6d721e005d7024875d05,A Secure Sharding Protocol For Open Blockchains,consensus protocol,sharding,bitcoin,,,,,Loi Luu,Viswesh Narayanan,Chaodong Zheng,Kunal Baweja,Seth Gilbert,Prateek Saxena,,"National University of Singapore, Singapore, Singapore",,,,,,,Singapore,,,,,,,2016,October,ACM,https://doi.org/10.1145/2976749.2978389,9781450341394,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6d8c1e005d7024875d06,Toward Distributed Ledger Support for 5G Network Services,5g wireless networks,security and privacy,distributed ledger,,,,,Ernesto Damiani,,,,,,,"Khalifa University, Abu Dhabi, UAE",,,,,,,Morocco,,,,,,,2022,May,ACM,https://doi.org/10.1145/3494106.3528687,9781450391757,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6da61e005d7024875d07,Calibrating the performance and security of blockchains via information propagation delays: revisiting an old approach with a new perspective,,,,,,,,Julius Fechner,Balakrishnan Chandrasekaran,Marc X. Makkes,,,,,Vrije Universiteit Amsterdam,,,,,,,USA,,,,,,,2022,April,ACM,https://doi.org/10.1145/3477314.3507003,9781450387132,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6dc11e005d7024875d08,Blockchains from a distributed computing perspective,,,,,,,,Maurice Herlihy,,,,,,,"Brown University, Providence, RI",,,,,,,Rhode Island,,,,,,,2019,February,ACM,https://doi.org/10.1145/3209623,0001-0782,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6ddc1e005d7024875d09,FabricCRDT: A Conflict-Free Replicated Datatypes Approach to Permissioned Blockchains,Eventual Consistency,Multi-Version Concurrency Control,CRDT,Hyperledger Fabric,Blockchain,,,Pezhman Nasirifard,Ruben Mayer,Hans-Arno Jacobsen,,,,,Technical University of Munich,,,,,,,Germany,,,,,,,2019,December,ACM,https://doi.org/10.1145/3361525.3361540,9781450370097,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6df61e005d7024875d0a,Volatility Spillovers between US Banking Industry and Bitcoin Market: Risk Implications for Banking Industry,Bitcoin,Cryptocurrency,Volatility spillovers,BEKK-GARCH,,,,Chamil W. Senarathne,Wei Jianguo,,,,,,"School of Economics, Wuhan University of Technology, Wuhan, Hubei, China",,,,,,,China,,,,,,,2020,March,ACM,https://doi.org/10.1145/3390566.3391666,9781450377676,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6e101e005d7024875d0b,Internet of Things and Industrial Business Models: Knowledge Boundaries and Practical Implications,Systematic Literature Review,Business Model,Servitization,Bibliometric Analysis,Internet of Things,Industry 4.0,Services,Vito Del Vecchio,Marta Menegoli,,,,,,"University of Salento, Italy",,,,,,,Italy,,,,,,,2023,July,ACM,https://doi.org/10.1145/3625078.3625089,9798400708213,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6e2b1e005d7024875d0c,Research on online learning resource sharing model based on alliance chain,Resource sharing,Alliance chain,Model building,Online learning,,,,Fengmei Zhao,,,,,,,"Department of Informatization Construction, Guangdong Open University, China",,,,,,,China,,,,,,,2022,December,ACM,https://doi.org/10.1145/3581971.3581982,9781450397575,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6e451e005d7024875d0d,Secure and Effective Implementation of an IOTA Light Node using STM32,Networked Systems,Security,IOTA,Internet of Things,STM32,Distributed Ledger Technology,,Diego Stucchi,Ruggero Susella,Pasqualina Fragneto,Beatrice Rossi,,,,"STMicroelectronics, System Research and Applications, Agrate Brianza, Italy",,,,,,,Italy,,,,,,,2019,November,ACM,https://doi.org/10.1145/3362744.3363344,9781450370127,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6e5f1e005d7024875d0e,Adaptive Overclocking Mining Algorithm Selection Approach in the Cryptocurrency Mining Pool,Application software,Data analysis,Computer aided analysis,Autonomous systems,,,,Man-Ching Yuen,Ka-Ming Lau,Chi-Wai Yung,Ka-Fai Ng,,,,"Vocational Training Council, China","Department of Applied Data Science, Hong Kong Shue Yan University, China",,,,,,China,,,,,,,2022,December,ACM,https://doi.org/10.1145/3581971.3581978,9781450397575,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6e791e005d7024875d0f,Decentralized Translator of Trust: Supporting Heterogeneous TEE for Critical Infrastructure Protection,decentralization,critical infrastructure protection,trusted execution environment,heterogeneous system,,,,Rabimba Karanjai,Rowan Collier,Zhimin Gao,Lin Chen,Xinxin Fan,Taeweon Suh,Weidong Shi,"University of Houston, USA","Kent State University, USA","Texas Tech University, USA","University Of Houston, USA","IoTex, USA","Korea University, South Korea",,USA,South Korea,,,,,,2023,July,ACM,https://doi.org/10.1145/3594556.3594626,9798400701986,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6e931e005d7024875d10,Application of Block Chain Technology in Constructing Network Threat Intelligence System,Block chain,Data sharing,Smart contract,Network threat intelligence,,,,Shichang Xuan,Hao Tang,Wei Wang,Wu Yang,,,,"Information Security Research Center, Harbin Engineering University, Harbin, China",,,,,,,China,,,,,,,2020,March,ACM,https://doi.org/10.1145/3390566.3391676,9781450377676,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6eae1e005d7024875d11,Performance Analysis of Cooperative ARQ Scheme for Hybrid FSO/RF Links,Average packet error rate,Hybrid FSO/RF system,Cooperative ARQ,Average transmission ratio,,,,Junhu Shao,Na Jiang,Lin Zhou,,,,,"School of Automation and Information Engineering, Xi'an University of Technology, China","Xiamen Key Laboratory of Mobile Multimedia Communications, Huaqiao University, China",,,,,,China,,,,,,,2021,December,ACM,https://doi.org/10.1145/3510487.3510510,9781450387460,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6ec81e005d7024875d12,Detecting and Punishing Mute Nodes in Shard-Based Permissionless Blockchains,,,,,,,,Mufei Qiu,Tianyu Kang,Li Guo,Wenwei Huang,,,,"Key Laboratory of Universal Wireless Communications, Ministry of Education, Beijing University of Posts and Telecommunications, Beijing 100876,China; School of Artificial Intelligence, Beijing University of Posts and Telecommunications, Beijing 100876, China; National Engineering Research Center for Mobile Internet Security Technology,Beijing University of Posts and Telecommunications, Beijing 100876, China., China",,,,,,,China,,,,,,,2022,November,ACM,https://doi.org/10.1145/3571662.3571680,9781450397100,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6ee21e005d7024875d13,SCPKI: A Smart Contract-based PKI and Identity System,,,,,,,,Mustafa Al-Bassam,,,,,,,"University College London, London, United Kingdom",,,,,,,United Kingdom,,,,,,,2017,April,ACM,https://doi.org/10.1145/3055518.3055530,9781450349741,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6f161e005d7024875d15,An experimental framework for improving the performance of BFT consensus for future permissioned blockchains,,,,,,,,Man-Kit Sit,Manuel Bravo,Zsolt István,,,,,"IMDEA Software Institute, Spain","IT University of Copenhagen, Denmark","City University of Hong Kong, Hong Kong",,,,,Hong Kong,Denmark,Spain,,,,,2021,June,ACM,https://doi.org/10.1145/3465480.3466922,9781450385558,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6f311e005d7024875d16,Optimization method of edge computing terminal deployment considering node division in Electric Internet of Things,cooperation,Electric Internet of Things,deployment,edge computing terminal,,,,Lin Jiang,Wenhui Li,Bo Fu,Lin Bai,,,,"Zhuhai Power Supply Bureau of Guangdong Power Grid Co., Ltd, China",,,,,,,China,,,,,,,2022,July,ACM,https://doi.org/10.1145/3559795.3559811,9781450396622,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6f511e005d7024875d17,Scaling Blockchains Using Pipelined Execution and Sparse Peers,,,,,,,,Parth Thakkar,Senthilnathan Natarajan,,,,,,"University of Illinois, Urbana-Champaign","IBM Research, India",,,,,,China,India,,,,,,2021,November,ACM,https://doi.org/10.1145/3472883.3486975,9781450386388,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6f6b1e005d7024875d18,Comparison of the Digital Ruble Concept with Foreign Central Bank Digital Currencies,Colored CBDC,Digital ruble,Distributed ledger technology,E-krona,E-yuan,Sand dollar,,Victor Dostov,Pavel Pimenov,Pavel Shoust,Svetlana Krivoruchko,Victor Titov,,,"Distributed Ledger Technologies Center, Saint-Petersburg State University, Russian Federation","Modern Financial Technology Laboratory, Saint-Petersburg State University, Russian Federation","Saint-Petersburg State University, Russian Federation","Financial University under the Government of the Russian Federation, Russian Federation",,,,Russia,,,,,,,2021,December,ACM,https://doi.org/10.1145/3510487.3510498,9781450387460,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6f871e005d7024875d19,Competitive Decentralized Randomness Beacon Protocols,unpredictability,bias-resistance,secret sharing,random beacon,verifiable delay function,,,Mayank Raikwar,,,,,,,"Norwegian University of Science and Technology, Trondheim, Norway",,,,,,,Norway,,,,,,,2022,May,ACM,https://doi.org/10.1145/3494106.3528679,9781450391757,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6fa11e005d7024875d1a,Research on the Modulation Recognition Method OFDM Signal Based on Short-time Fourier Transform and Convolutional Neural Network,OFDM,VGG-16 convolutional neural network,Time-Frequency image,Modulation recognition,Short-time Fourier transform,,,Gaohui Liu,Xutian Bai,Jiakun Cao,,,,,"School of automation and information engineering, Xi'an University of Technology, China",,,,,,,China,,,,,,,2021,December,ACM,https://doi.org/10.1145/3510487.3510511,9781450387460,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6fd81e005d7024875d1c,Towards Materials for Computational Heirlooms: Blockchains and Wristwatches,materiality,symbolic value,disposability,heirloom computing,sustainability,cryptographic key management,blockchain,Mehmet Aydin Baytaş,Aykut Coşkun,Asim Evren Yantaç,Morten Fjeld,,,,"Chalmers University of Technology, Gothenburg, Sweden","Koç University, Istanbul, Turkey",,,,,,Sweden,Turkey,,,,,,2018,June,ACM,https://doi.org/10.1145/3196709.3196778,9781450351980,,ma.ac.fstt.scrapingwithselenium.models.Article
655a6ff11e005d7024875d1d,Analysing and Improving Shard Allocation Protocols for Sharded Blockchains,,,,,,,,Runchao Han,Jiangshan Yu,Ren Zhang,,,,,"Monash University, Melbourne, Australia","Monash University and CSIRO-Data61, Melbourne, Australia","Cryptape Co. Ltd., Beijing, China",,,,,China,Australia,,,,,,2022,September,ACM,https://doi.org/10.1145/3558535.3559783,9781450398619,,ma.ac.fstt.scrapingwithselenium.models.Article
655a700c1e005d7024875d1e,The Wireless Charging Pavement System of Electric Vehicles Based on Block Chain,Modularization,Data sharing,Block chain,Wireless rechargeable road surface,Information system,,,Fengxin Zhang,Huiyan Shen,Dongle Wang,Junping Xiang,,,,"Lianyungang jari electronics co., LTD, Lianyungang City, China",,,,,,,China,,,,,,,2020,March,ACM,https://doi.org/10.1145/3390566.3391678,9781450377676,,ma.ac.fstt.scrapingwithselenium.models.Article
655a70261e005d7024875d1f,Charlotte: Reformulating Blockchains into a Web of Composable Attested Data Structures for Cross-Domain Applications,,,,,,,,Isaac Sheff,Xinwen Wang,Kushal Babel,Haobin Ni,Robbert van Renesse,Andrew C. Myers,,"Cornell University, USA","Heliax, USA","Cornell Tech, USA",,,,,USA,,,,,,,2023,February,ACM,https://doi.org/10.1145/3607534,0734-2071,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a70411e005d7024875d20,Equipment Supply Chain Financial Collaborative Innovation Service Based on Distributed Ledger Technology,distributed ledger technology,industry and financial integration,collaborative innovation,power equipment supply chain system,block chain,supply chain finance,,Xuejun Yuan,Shuai Zhang,Fan Wu,Ming Ye,,,,"State Grid Energy Research Institute Co., Ltd., Beijing Changping, CHN","Beijing China-Power Information Technology Co., Ltd., State Grid Information & Telecommunication Group, Beijing Haidian, CHN",,,,,,China,,,,,,,2019,December,ACM,https://doi.org/10.1145/3376044.3376066,9781450377430,,ma.ac.fstt.scrapingwithselenium.models.Article
655a70751e005d7024875d22,Design of a Solar Powered IoT (Internet of Things) Remote Water Quality Management System for a Biofloc Aquaculture Technology,internet of things,aquaculture,biofloc,water quality management system,,,,Eric Blancaflor,Melito Baccay,,,,,,"Mapua University and Technological University of the Philippines, Philippines","Technological University of the Philippines, Philippines",,,,,,Philippines,,,,,,,2021,July,ACM,https://doi.org/10.1145/3475992.3475996,9781450389518,,ma.ac.fstt.scrapingwithselenium.models.Article
655a70ac1e005d7024875d24,Research on Online Reading User Clustering Method and Application based on FCM Algorithm,Digital reading,FCM algorithm,User analysis,Online reading,,,,Xuewei Hu,,,,,,,"Shandong Management University, China",,,,,,,China,,,,,,,2022,July,ACM,https://doi.org/10.1145/3559795.3559799,9781450396622,,ma.ac.fstt.scrapingwithselenium.models.Article
655a70c61e005d7024875d25,Text Mining of User Comments Based on Deep Learning,,,,,,,,Xingzhou Shan,,,,,,,"Hongkong Baptist Univerisity, China",,,,,,,China,,,,,,,2023,July,ACM,https://doi.org/10.1145/3625078.3625088,9798400708213,,ma.ac.fstt.scrapingwithselenium.models.Article
655a70fb1e005d7024875d27,An exploratory study on solidity guards and ether exchange constructs,guards,solidity,ethereum,smart contracts,call,,,Darin Verheijke,Henrique Rocha,,,,,,Loyola University Maryland,"University of Antwerp, Antwerp, Belgium",,,,,,USA,Belgium,,,,,,2022,May,ACM,https://doi.org/10.1145/3528226.3528372,9781450393317,,ma.ac.fstt.scrapingwithselenium.models.Article
655a71301e005d7024875d29,A Subtyping Scheme for Nominal and Structural Types Based on Class Graph Equivalence,union type,intersection type,recursive type,distributed programming,class graph,type equivalence,object-oriented language,Wei Ke,Ka-Hou Chan,,,,,,"School of Applied Sciences, Macao Polytechnic Institute, Macao",,,,,,,China,,,,,,,2021,December,ACM,https://doi.org/10.1145/3510487.3510509,9781450387460,,ma.ac.fstt.scrapingwithselenium.models.Article
655a714b1e005d7024875d2a,SmartCheck: static analysis of ethereum smart contracts,ethereum,smart contracts,bug detection,solidity,static analysis,,,Sergei Tikhomirov,Ekaterina Voskresenskaya,Ivan Ivanitskiy,Ramil Takhaviev,Evgeny Marchenko,Yaroslav Alexandrov,,"SmartDec, Moscow, Russia","University of Luxembourg, Esch-sur-Alzette, Luxembourg",,,,,,Luxembourg,Russia,,,,,,2018,May,ACM,https://doi.org/10.1145/3194113.3194115,9781450357265,,ma.ac.fstt.scrapingwithselenium.models.Article
655a71801e005d7024875d2c,Network Embedding Based On Structural Information Entropy: Network embedding,network embedding,information entropy,network stratification,representation learning,community discovery,hierarchical network,,Bo Yan,Hao Zhong,Yiping Liu,Jiamou Liu,Hongyi Su,Hong Zheng,Sheng Zhang,"Beijing Institute of Technology, Beijing, China","University of Auckland, Auckland, New Zealand","University of Auckland, Auckland , New Zealand",,,,,New Zealand,China,,,,,,2020,October,ACM,https://doi.org/10.1145/3384943.3409438,9781450376105,,ma.ac.fstt.scrapingwithselenium.models.Article
655a79361e005d7024875d8f,Preserving Privacy using Distributed Ledger Technology in Intelligent Transportation System,Security,Keywords • Privacy,Intelligent Transportation System,Encryption,Blockchain,,,Amit Kumar Tyagi,Meghna Manoj Nair,,,,,,"Centre for Advanced Data Science, Vellore Institute of Technology, India","School of Computer Science Engineering, Vellore Institute of Technology, India",,,,,,India,,,,,,,2022,August,ACM,https://doi.org/10.1145/3549206.3549306,9781450396752,,ma.ac.fstt.scrapingwithselenium.models.Article
